OBJECTID,Shape,Block group id,EnviroAtlas Community Code,NO2_Hospital_Admissions_VValue of hospital admissions avoided due to nitrogen dioxide removed ($/yr),Asthma exacerbation avoided due to nitrogen dioxide removed (cases/yr),Value of asthma exacerbation cases avoided due to nitrogen dioxide removed ($/yr),Acute respiratory symptoms avoided due to ozone removed (cases/yr),Value of mortality avoided due to ozone removed ($/yr),School days not lost to illness due to ozone removed (days/yr),Value of school days not lost to illness due to ozone removed ($/yr),Acute respiratory symptoms avoided due to particulate matter [PM2.5] removed (cases/yr),Value of mortality avoided due to particulate matter [PM2.5] removed ($/yr),Asthma exacerbation avoided due to sulfur dioxide removed (cases/yr),Value of asthma exacerbation cases avoided due to sulfur dioxide removed ($/yr),Value of hospital admissions avoided due to sulfur dioxide removed ($/yr),Total Population,Population under 1 year old,Percent population under 1 year old,Population under 13 years old,Percent population under 13 years old,Population over 70 years old,Percent population over 70 years old,"Population other than White, non-Hispanic","Percent population other than White, non-Hispanic",Population with income below twice the US poverty level,Percent population with income below twice the US poverty level,Number of day care centers,Value of hospital admissions avoided due to nitrogen dioxide removed ($/yr),Number of schools (K-12),K-12 schools with < 25 percent green space in viewshed,Total carbon stored (kg),Total carbon sequestered (kg/yr),Value of carbon stored ($),Value of carbon sequestered ($/yr),Average reduction in nighttime ambient temperature (Celsius),Average reduction in daytime ambient temperature (Celsius),Carbon monoxide (kg/yr),Nitrogen dioxide (kg/yr),Ozone (kg/yr),Particulate matter [PM2.5] (kg/yr),Sulfur dioxide (kg/yr),Particulate matter [PM10] (kg/yr),"Value of health, ecosystem, and materials damage avoided due to particulate matter [PM10] removed ($/yr)","Value of health, ecosystem, and materials damage avoided due to carbon monoxide removed ($/yr)",Percent reduction in annual runoff,Reduction in annual runoff (m3/yr),Reduction in median load of total suspended solids [TSS] (kg/yr),Reduction in median biochemical oxygen demand [BOD5] (kg/yr),Reduction in median chemical oxygen demand [COD] (kg/yr),Reduction in median load of total phosphorus (kg/yr),Reduction in median load of soluble phosphorus (kg/yr),Reduction in median load of total Kjeldahl nitrogen [TKN] (kg/yr),Reduction in median load of nitrites and nitrates (kg/yr),Reduction in median load of copper (kg/yr),Reduction in mean load of total suspended solids [TSS] (kg/yr),Reduction in mean biochemical oxygen demand [BOD5] (kg/yr),Reduction in mean chemical oxygen demand [COD] (kg/yr),Reduction in mean load of total phosphorus (kg/yr),Reduction in mean load of soluble phosphorus (kg/yr),Reduction in mean load of total Kjeldahl nitrogen [TKN] (kg/yr),Reduction in mean load of nitrites and nitrates (kg/yr),Reduction in mean load of copper (kg/yr),Total carbon stored (mt),Total carbon sequestered (mt/yr),Percent tree cover,Percent impervious area,Percent green space,Percent agriculture,Percent wetlands,Tree cover per capita (m2/person),Impervious area per capita (m2/person),Green space per capita (m2/person),Agricultural land per capita (m2/person),Total land area in 50m buffer (m2),Percent land area in 50m buffer,Percent impervious area in 50m buffer,Percent tree cover in 50m buffer,Percent vegetated cover in 50m buffer,Total land area in 15m buffer (m2),Percent land area in 15m buffer,Percent impervious area in 15m buffer,Percent tree cover in 15m buffer,Percent vegetated cover in 15m buffer,Residential population within 300m of busy roadway with < 25 percent tree buffer,Residential population within 300m of busy roadway with > 25 percent tree buffer,Residential population within 300m of busy roadway,Percent of residential population within 300m of busy roadway,Percent of busy roadway bordered by > 25 percent tree buffer,Percent of busy roadway bordered by < 25 percent tree buffer,Residential population within 500m of a park entrance,Residential population not within 500m of a park entrance,Percent of residential population within 500m of a park entrance,Percent of residential population not within 500m of a park entrance,Residential population with minimal views of trees,Percent of residential population with minimal views of trees,Residential population with views of water,Percent of residential population with views of water,Number of historic places,Percent carbon monoxide removed annually by tree cover,Percent nitrogen dioxide removed annually by tree cover,Percent ozone removed annually by tree cover,Percent particulate matter [PM10] removed annually by tree cover,Percent particulate matter [PM2.5] removed annually by tree cover,Percent sulfur dioxide removed annually by tree cover,Daily domestic use (x1000 gal/day),bgrp,Land area in 1% Annual Chance Flood Hazard area - Area (m2),Land area in 1% Annual Chance Flood Hazard area - Percent,Land area in 0.2% Annual Chance Flood Hazard area - Area (m2),Land area in 0.2% Annual Chance Flood Hazard area - Percent,Impervious surface in 1% Annual Chance Flood Hazard area - Area (m2),Impervious surface in 1% Annual Chance Flood Hazard area - Percent,Impervious surface in 0.2% Annual Chance Flood Hazard area - Area (m2),Impervious surface in 0.2% Annual Chance Flood Hazard area - Percent,Population in 1% Annual Chance Flood Hazard area - Total,Population in 1% Annual Chance Flood Hazard area - Percent,Population in 0.2% Annual Chance Flood Hazard area - Total,Population in 0.2% Annual Chance Flood Hazard area - Percent,EnviroAtlas Community Name,State FIPS,County FIPS,Tract FIPS,ALAND10,AWATER10,ORIG_FID,x,y
2273,,390351801041,CleOH,120.9550711,0.995871924,83.08716628,2.011520682,11234.39084,0.63075179,61.93363617,1.022988998,32365.86891,0.162544661,12.8136035,47.59898401,1873,44,2.349169969558716,376,20.07469940185547,116,6.193270206451416,1495,79.8184730379071,1075,45.84221748400853,1,0,0,-99999,1712686.04,55233.568,134445.85414,4335.835088,0.392442196608,0.73062646389,12.7038919262,190.906577668,1160.9907232,82.2013145503,129.266051411,327.348758302,2323.137361,19.1794293624,1.581434,1039.219846,56.637482,11.951028,46.453127,0.269158,0.10704,1.527653,0.553904,0.011535,81.474836,14.653,54.870808,0.327354,0.134059,1.79785,0.683807,0.014029,1712.68604,55.233568,30.170000076293945,36.52000045776367,63.47999954223633,-888888,0,118.91,143.97,250.22,-888888,79087,10.710000038146973,16.09000015258789,62.900001525878906,83.91000366210938,24377,3.299999952316284,9.199999809265137,77.69999694824219,90.80000305175781,1141,96,1237,66.04000091552734,28.520000457763672,71.4800033569336,0,1873,0,100,0,0,0,0,0,0.000765324158384,0.159060823714,0.232009748179,0.377276994703,0.127907736688,0.195270462625,134.8560028076172,390351801041,37260,5.050000190734863,0,0,1157,3.109999895095825,-99999,-99999,7.119999885559082,0.3799999952316284,-99999,-99999,"Cleveland, OH",39,035,180104,738891,0,2273,,
2274,,390351801042,CleOH,40.26313388,0.331503829,27.65789162,0.669615929,3739.800379,0.209971927,20.61718283,0.340526276,10773.75108,0.054109121,4.265492749,15.84530039,1137,7,0.6156550049781799,88,7.7396697998046875,255,22.427400588989258,683,60.070360598065086,498,47.38344433872502,1,0,3,0,2226454.94,71802.448,174776.71279,5636.492168,0.216676428914,0.403491586447,16.5147857255,248.175784624,1509.30265482,106.859937304,168.048285831,425.546330736,3020.02850078,24.9328448398,1.003538,1208.192598,65.846497,13.894215,54.006209,0.312922,0.124444,1.776043,0.643967,0.013411,94.7223,17.035516,63.792569,0.380581,0.155857,2.090173,0.794991,0.016311,2226.45494,71.802448,16.540000915527344,32,67.11000061035156,-888888,0,254.64,492.65,1033.04,-888888,200548,11.460000038146973,31.280000686645508,24.18000030517578,68.6500015258789,59946,3.4200000762939453,20.31999969482422,29.190000534057617,79.58999633789062,230,164,394,34.650001525878906,24.010000228881836,75.98999786376953,237,900,20.84000015258789,79.16000366210938,26,2.2899999618530273,0,0,0,0.000419672833732,0.0874076206095,0.127727392758,0.207703151211,0.0723363293747,0.107481838284,81.86399841308594,390351801042,20241,1.159999966621399,0,0,3315,16.3799991607666,-99999,-99999,9.829999923706055,0.8600000143051147,-99999,-99999,"Cleveland, OH",39,035,180104,1751801,0,2274,,
2289,,390351821031,CleOH,136.875192,0.757347301,63.50221234,1.127040359,7386.028308,0.357248538,35.07830078,0.637001091,28507.30474,0.029098431,2.281815608,18.02298909,1333,6,0.4501129984855652,120,9.002249717712402,342,25.656400680541992,103,7.726931732933233,274,21.52395915161037,0,-99999,0,-99999,3632179.25,117136.6,285126.071125,9195.2231,0.394748538733,0.739875376225,59.6864272932,545.995696579,2226.18434436,178.620901815,109.282333104,1364.90486301,9686.49307821,90.1103081491,1.990242,1704.062369,92.871399,19.596717,76.171588,0.441352,0.175518,2.504972,0.908265,0.018915,133.59849,24.027279,89.974493,0.53678,0.219824,2.948028,1.121273,0.023005,3632.17925,117.1366,30.530000686645508,27.65999984741211,71.62000274658203,-888888,0.6200000047683716,354.33,321.08,831.35,-888888,147624,9.539999961853027,5.269999980926514,85.06999969482422,94.11000061035156,43521,2.809999942779541,1.600000023841858,91.93000030517578,97.41999816894531,574,135,709,53.189998626708984,28.90999984741211,71.08999633789062,594,739,44.560001373291016,55.439998626708984,12,0.8999999761581421,4,0.30000001192092896,1,0.00105697224064,0.160777911801,0.234555859851,0.380959379364,0.13060077599,0.1394245859,95.97599792480469,390351821031,40685,2.630000114440918,1864,0.11999999731779099,463,1.1399999856948853,420,22.530000686645508,0.15000000596046448,0.009999999776482582,0.03999999910593033,0,"Cleveland, OH",39,035,182103,1538359,12604,2289,,
2290,,390351821032,CleOH,154.299016,0.853650292,71.57670376,1.270679689,8327.175634,0.402779301,39.54897494,0.718170291,32139.81833,0.032806806,2.57261547,20.32000776,1200,16,1.3333300352096558,144,12,288,24,67,5.583333333333333,306,24.305003971405878,0,-99999,0,-99999,2593798.55,83649.16,203613.186175,6566.45906,0.496760874987,0.93142169714,42.6230529696,389.861835822,1589.71462544,127.556104542,78.0418737475,974.700864378,6917.28297849,64.3492433963,2.223657,1349.505016,73.548023,15.519308,60.322874,0.349522,0.138999,1.983772,0.719286,0.01498,105.801193,19.028021,71.253865,0.425094,0.174086,2.334644,0.887974,0.018218,2593.79855,83.64916000000001,38.22999954223633,31.700000762939453,68.30000305175781,-888888,0,281.08,233.07,502.15,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,297,103,400,33.33000183105469,50.470001220703125,49.529998779296875,117,1083,9.75,90.25,0,0,10,0.8299999833106995,0,0.00132371771487,0.201089082819,0.293083513084,0.476040439681,0.160892058495,0.174258361013,86.4000015258789,390351821032,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,182103,882710,1332,2290,,
2291,,390351821041,CleOH,349.2732896,2.450158977,205.9371675,3.193439846,19977.78795,1.163463367,114.2406856,1.798513087,74224.46223,0.089723877,7.035891765,46.98611449,2626,23,0.8758569955825806,299,11.386099815368652,511,19.459299087524414,142,5.407463823305408,347,12.909226190476192,1,0,1,0,9349248.23,301510.216,733915.986055,23668.551956,0.553843855858,1.03286623955,153.633173453,1405.25928192,5730.12957524,458.723753934,281.303082363,3517.31294141,24961.7598884,231.944400588,3.068096,3484.072831,189.881969,40.066838,155.738056,0.902375,0.35886,5.121587,1.857011,0.038673,273.15131,49.125427,183.959045,1.097483,0.449445,6.027446,2.29252,0.047035,9349.248230000001,301.510216,41.90999984741211,22.479999542236328,77.08000183105469,-888888,0,462.97,248.33,851.43,-888888,40660,1.399999976158142,11.720000267028809,52.27000045776367,88.27999877929688,11418,0.38999998569488525,2.9100000858306885,58.279998779296875,97.08999633789062,421,291,712,27.110000610351562,54.63999938964844,45.36000061035156,337,2289,12.829999923706055,87.16999816894531,14,0.5299999713897705,42,1.600000023841858,1,0.00145118032636,0.220330841115,0.3209773293,0.521326680802,0.175349200646,0.190857226219,189.07200622558594,390351821041,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,182104,2905430,1134,2291,,
2292,,390351821051,CleOH,157.1150705,1.014823449,85.36611654,1.914474736,11370.30863,0.6331946,62.17349617,1.098055962,43142.17092,0.047997591,3.763835751,27.08810262,1689,16,0.9473059773445129,211,12.492600440979004,320,18.94610023498535,92,5.447010065127294,377,21.335597057159024,0,-99999,0,-99999,4854689.31,156562.152,381093.110835,12290.128932,0.493504911661,0.917124509811,79.7755398588,540.693355372,2802.04040019,237.479463029,146.07307609,1828.54177347,12976.8438168,120.439416555,2.663488,1943.646455,105.928732,22.351934,86.880997,0.503404,0.200196,2.85716,1.035964,0.021574,152.381882,27.405415,102.624533,0.612249,0.25073,3.362508,1.278919,0.026239,4854.68931,156.562152,38.130001068115234,23.8799991607666,75.88999938964844,-888888,0,373.77,234.1,744.02,-888888,368153,22.229999542236328,21.93000030517578,43.68000030517578,77.41000366210938,109622,6.619999885559082,18.100000381469727,47.150001525878906,81.83999633789062,454,202,656,38.84000015258789,42.880001068115234,57.119998931884766,277,1412,16.399999618530273,83.5999984741211,0,0,19,1.1200000047683716,0,0.00132008065944,0.200776366223,0.289580185563,0.474746833407,0.160805652549,0.173792896454,121.60800170898438,390351821051,2622,0.1599999964237213,0,0,129,4.920000076293945,-99999,-99999,1.4299999475479126,0.09000000357627869,-99999,-99999,"Cleveland, OH",39,035,182105,1658897,1572,2292,,
2293,,390351821052,CleOH,144.705336,0.934668995,78.62359658,1.763296446,10472.42135,0.58319431,57.26395839,1.011324295,39734.51912,0.04420734,3.466615091,24.94908188,1729,8,0.46269500255584717,156,9.022560119628906,302,17.466699600219727,63,3.643724696356275,151,9.390547263681592,0,-99999,0,-99999,4688723.73,151209.816,368064.812805,11869.970556,0.448509812355,0.835232436657,77.0482811411,522.209457231,2706.28464532,229.359709982,141.082165344,1766.03004994,12533.2089571,116.321995985,2.386794,1869.915236,101.91038,21.504025,83.585211,0.484308,0.192601,2.748775,0.996665,0.020756,146.601354,26.365805,98.731524,0.589023,0.241219,3.234953,1.230404,0.025244,4688.723730000001,151.209816,34.29999923706055,24.3799991607666,75.62000274658203,-888888,0,352.64,250.59,777.46,-888888,288782,16.25,13.800000190734863,65.88999938964844,86.19999694824219,85153,4.789999961853027,6.800000190734863,75.41999816894531,93.19999694824219,238,81,319,18.450000762939453,27.700000762939453,72.30000305175781,316,1413,18.280000686645508,81.72000122070312,0,0,0,0,1,0.00118769042803,0.180747891698,0.260826436457,0.427606150175,0.145850484099,0.156524062085,124.48799896240234,390351821052,11481,0.6499999761581421,0,0,310,2.700000047683716,-99999,-99999,0.5299999713897705,0.029999999329447746,-99999,-99999,"Cleveland, OH",39,035,182105,1778669,0,2293,,
2294,,390351821061,CleOH,81.53763714,0.531803498,44.64518251,0.976241015,5861.081759,0.31683886,31.11046694,0.560742974,22453.92578,0.026205941,2.054996417,14.04219968,977,10,1.0235400199890137,122,12.487199783325195,144,14.73900032043457,42,4.298874104401229,254,28.31661092530658,0,-99999,1,0,4165696.07,134342.344,327007.141495,10545.874004,0.441592246294,0.82307434082,68.4535367047,463.958582462,2404.42371829,204.011050489,125.346486556,1568.86006963,11133.9278048,103.346264236,2.490635,1554.775418,84.73526,17.879917,69.498461,0.402687,0.160142,2.28552,0.828695,0.017258,121.894393,21.922333,82.092142,0.489754,0.200566,2.689761,1.023042,0.020989,4165.69607,134.34234400000003,33.970001220703125,21.959999084472656,77.80000305175781,-888888,0,554.46,358.37,1269.69,-888888,129906,8.149999618530273,14.800000190734863,51.869998931884766,85.19999694824219,37187,2.3299999237060547,12.850000381469727,54.9900016784668,87.1500015258789,340,171,511,52.29999923706055,39.470001220703125,60.529998779296875,470,507,48.11000061035156,51.88999938964844,18,1.840000033378601,17,1.7400000095367432,0,0.00117632436444,0.179028226339,0.258358104839,0.422312601898,0.145073190706,0.155042412155,70.34400177001953,390351821061,6135,0.3799999952316284,0,0,28,0.46000000834465027,-99999,-99999,0,0,-99999,-99999,"Cleveland, OH",39,035,182106,1596878,0,2294,,
2295,,390351821062,CleOH,74.81859034,0.487982105,40.96636816,0.89583862,5378.356394,0.290744222,28.54822955,0.514542089,20603.8959,0.024047417,1.885730238,12.88571863,1032,7,0.6782950162887573,84,8.139530181884766,244,23.643400192260742,40,3.875968992248062,82,8.224674022066198,1,0,0,-99999,2670921.56,86136.352,209667.34246,6761.703632,0.382128715515,0.710658311844,43.8903907579,297.475547359,1541.68904497,130.805873514,80.3719146072,1005.90684346,7138.74639956,66.26257954,1.763181,1427.12741,77.778444,16.411965,63.792595,0.369626,0.146994,2.097877,0.760659,0.015841,111.886789,20.122496,75.352327,0.449545,0.184099,2.46893,0.93905,0.019266,2670.92156,86.136352,29.510000228881836,32.16999816894531,67.58999633789062,-888888,0,336.55,366.9,770.79,-888888,31072,2.640000104904175,77.43000030517578,2.569999933242798,22.56999969482422,6965,0.5899999737739563,89.44999694824219,0.3400000035762787,10.550000190734863,442,59,501,48.54999923706055,26.520000457763672,73.4800033569336,359,673,34.790000915527344,65.20999908447266,72,6.980000019073486,16,1.5499999523162842,0,0.00102188388565,0.155631417665,0.224729037977,0.367341627096,0.127234370949,0.134849428499,74.30400085449219,390351821062,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,182106,1178305,0,2295,,
2296,,390351821063,CleOH,74.53163962,0.486109935,40.80917892,0.892351135,5357.421568,0.2896141,28.43726267,0.512549649,20524.11232,0.023954354,1.878434141,12.83549321,1218,14,1.1494300365447998,155,12.725799560546875,187,15.352999687194824,80,6.568144499178982,174,13.302752293577983,0,-99999,0,-99999,2242857.71,72331.432,176064.330235,5678.017412,0.33293390274,0.615639686584,36.856155861,249.803647637,1294.58023148,109.841848715,67.4892255561,844.691941983,5994.63220552,55.642793721,1.647266,1009.139125,54.998082,11.6051,45.108519,0.261367,0.103941,1.483435,0.537871,0.011201,79.116507,14.228862,53.282546,0.317879,0.130179,1.745811,0.664014,0.013623,2242.8577099999998,72.331432,24.90999984741211,27.290000915527344,72.62999725341797,-888888,0,239.46,262.32,698.25,-888888,109585,9.359999656677246,30.950000762939453,16.1200008392334,69.05000305175781,31901,2.7200000286102295,29.479999542236328,15.0600004196167,70.5199966430664,200,66,266,21.84000015258789,39.20000076293945,60.79999923706055,14,1204,1.149999976158142,98.8499984741211,2,0.1599999964237213,0,0,0,0.000862485103032,0.131449091205,0.189926872438,0.310457318313,0.108471273597,0.113954109224,87.69599914550781,390351821063,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,182106,1170930,898,2296,,
2297,,390351831001,CleOH,88.47062287,0.985482166,82.56944576,1.50849593,8161.203753,0.621406801,61.01605002,0.850985618,27464.19083,0.117737197,9.252204518,36.44433517,701,3,0.42796000838279724,128,18.259599685668945,46,6.562049865722656,103,14.693295292439373,32,5.136436597110754,0,-99999,0,-99999,4971892.6,160341.92,390293.5691,12586.84072,0.828247129917,1.55480229855,36.8791376888,554.073085148,3046.51390453,244.260739748,330.257765431,924.764725378,6562.89486113,55.6774900445,5.335249,1555.906807,84.796921,17.892928,69.549034,0.40298,0.160258,2.287183,0.829298,0.017271,121.983094,21.938286,82.151879,0.490111,0.200712,2.691719,1.023787,0.021005,4971.892599999999,160.34192000000002,64.18000030517578,17.309999465942383,82.6500015258789,-888888,1.0399999618530273,922.31,248.7,1187.64,-888888,156874,15.569999694824219,6.019999980926514,85.13999938964844,93.9800033569336,48805,4.849999904632568,2.259999990463257,92.51000213623047,97.73999786376953,226,382,608,86.7300033569336,86.83000183105469,13.170000076293945,585,116,83.44999694824219,16.549999237060547,0,0,5,0.7099999785423279,4,0.00162903290658,0.336712064509,0.488491945734,0.78833711953,0.255930078072,0.268067204748,50.47200012207031,390351831001,73648,7.309999942779541,5360,0.5299999713897705,1717,2.3299999237060547,1045,19.5,4.389999866485596,0.6299999952316284,0,0,"Cleveland, OH",39,035,183100,1006880,33466,2297,,
2298,,390351831002,CleOH,73.84058662,0.822426366,68.90749397,1.259121599,6811.973145,0.518679663,50.92925307,0.710295631,22923.64801,0.098273064,7.722641912,30.41957378,692,7,1.0115599632263184,134,19.364200592041016,75,10.838199615478516,177,25.578034682080926,91,11.375,2,0,2,0,2135451.48,68867.616,167632.94118,5406.107856,0.708737850189,1.32011592388,15.8397647525,237.929907931,1308.44577217,104.911147558,141.849806643,397.190840659,2818.79450579,23.9137463505,3.680413,879.99926,47.95996,10.119991,39.335967,0.22792,0.09064,1.293599,0.46904,0.009768,68.991942,12.40799,46.463961,0.2772,0.11352,1.522399,0.57904,0.01188,2135.45148,68.867616,54.27000045776367,24.540000915527344,75.30000305175781,-888888,0,401.29,181.47,556.79,-888888,60455,11.8100004196167,5.03000020980835,83.2699966430664,94.97000122070312,18268,3.569999933242798,4.489999771118164,92.05999755859375,95.51000213623047,319,220,539,77.88999938964844,85.9000015258789,14.100000381469727,575,117,83.08999633789062,16.90999984741211,0,0,0,0,3,0.00137741516284,0.285111711314,0.414157258945,0.668446461973,0.220649797491,0.227272255831,49.82400131225586,390351831002,48612,9.5,9589,1.8700000047683716,70,0.14000000059604645,31,0.3199999928474426,0,0,0,0,"Cleveland, OH",39,035,183100,512051,0,2298,,
2299,,390351831003,CleOH,139.9746207,1.559031307,130.6244348,2.38692963,12913.54092,0.983259152,96.54639998,1.346521552,43456.81536,0.186294026,14.6396242,57.66619942,1615,16,0.9907119870185852,235,14.55109977722168,89,5.510839939117432,1009,62.47678018575852,492,24.936644703497212,0,-99999,0,-99999,1465052.66,47247.472,115006.63381,3708.926552,0.556029856205,1.05682754517,10.867064741,163.232079125,897.677319599,71.9755785757,97.3181391386,272.497644215,1933.86851792,16.4063187712,2.201196,936.713369,51.050879,10.772204,41.871088,0.242609,0.096481,1.376969,0.499268,0.010398,73.438328,13.207659,49.458466,0.295065,0.120836,1.620514,0.616357,0.012646,1465.0526599999998,47.247472,44.08000183105469,39.459999084472656,60.540000915527344,-888888,0,117.97,105.6,162,-888888,82161,19.010000228881836,8.920000076293945,80.88999938964844,91.08000183105469,26459,6.119999885559082,2.9200000762939453,92.5,97.08000183105469,16,154,170,10.529999732971191,86.08000183105469,13.920000076293945,786,829,48.66999816894531,51.33000183105469,0,0,0,0,4,0.00111886816738,0.231953569545,0.337374971833,0.544557003655,0.18296606056,0.185123415308,116.27999877929688,390351831003,14068,3.259999990463257,0,0,216,1.5399999618530273,-99999,-99999,3.9600000381469727,0.25,-99999,-99999,"Cleveland, OH",39,035,183100,432802,0,2299,,
2300,,390351832001,CleOH,77.74918607,1.074600964,90.29327911,1.051920274,6793.84092,0.694431244,68.18633376,0.592191181,21548.39188,0.121331209,9.534661341,31.66835785,886,6,0.677200973033905,138,15.575599670410156,140,15.801400184631348,163,18.397291196388263,48,6.460296096904441,0,-99999,2,0,2832811.44,91357.248,222375.69804,7171.543968,0.563527405262,1.05376195908,21.0124496629,315.701311478,1735.7620793,138.807496368,188.150116073,528.806531628,3752.84823666,31.7230968573,2.619071,1335.247935,72.771012,15.355351,59.685583,0.345829,0.137531,1.962814,0.711687,0.014821,104.683438,18.826996,70.501091,0.420603,0.172247,2.309979,0.878593,0.018026,2832.81144,91.35724800000001,42.2599983215332,28.899999618530273,70.94000244140625,-888888,0,415.77,284.36,697.93,-888888,61708,7.079999923706055,18.530000686645508,47.72999954223633,81.47000122070312,18462,2.119999885559082,12.670000076293945,73.37999725341797,87.33000183105469,396,327,723,81.5999984741211,67.22000122070312,32.779998779296875,694,192,78.33000183105469,21.670000076293945,0,0,0,0,2,0.00107265387277,0.222454617614,0.323634947024,0.527296853996,0.175780790014,0.177559515345,63.79199981689453,390351832001,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,183200,872346,0,2300,,
2301,,390351832002,CleOH,90.53538237,1.25133363,105.1433196,1.225009934,7911.690897,0.808694348,79.40584924,0.689670079,25095.39897,0.141291544,11.10321278,36.87912088,883,9,1.0192500352859497,201,22.7632999420166,51,5.775760173797607,104,11.778029445073612,10,1.1376564277588168,0,-99999,0,-99999,2296357.04,74056.768,180264.02764,5813.456288,0.6426679492,1.18793666363,17.0332857421,255.912960044,1407.0876669,112.521280798,152.525650091,428.665524488,3042.16487783,25.7156391598,3.199805,1012.463209,55.179245,11.643327,45.257105,0.262228,0.104284,1.488321,0.539643,0.011238,79.377116,14.275731,53.458057,0.318926,0.130608,1.751561,0.666201,0.013668,2296.35704,74.05676799999999,49.380001068115234,27.239999771118164,72.76000213623047,-888888,0,338.18,186.57,498.25,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,151,381,532,60.25,76.37000274658203,23.6299991607666,9,874,1.0199999809265137,98.9800033569336,0,0,0,0,2,0.00125334996784,0.259637505519,0.377387249987,0.614824568888,0.202454792202,0.207066400938,63.57600021362305,390351832002,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,183200,605183,0,2301,,
2302,,390351832003,CleOH,87.6423965,1.211352245,101.7838306,1.18585466,7658.905145,0.782844048,76.8676035,0.667622793,24293.15074,0.136780043,10.74867251,35.70045266,709,7,0.9873059988021851,130,18.3356990814209,72,10.155099868774414,111,15.655853314527505,16,2.515723270440252,0,-99999,0,-99999,6198001.58,199883.536,486543.12403,15690.857576,0.778910458088,1.45890796185,45.97383164,690.758348622,3798.00445471,303.701499385,411.700152816,1156.99325139,8210.98043161,69.4080098901,4.846019,2015.062136,109.820886,23.173215,90.073277,0.521901,0.207551,2.962141,1.074028,0.022367,157.980871,28.412376,106.395281,0.634745,0.259943,3.486057,1.325911,0.027203,6198.00158,199.883536,59.529998779296875,18.3799991607666,81.47000122070312,-888888,0.5299999713897705,1136.79,350.93,1555.67,-888888,250186,18.479999542236328,6.940000057220459,73.76000213623047,92.43000030517578,73019,5.389999866485596,3.380000114440918,81.86000061035156,95.9000015258789,204,397,601,84.7699966430664,86.7699966430664,13.229999542236328,200,509,28.209999084472656,71.79000091552734,0,0,0,0,2,0.00151104579959,0.312560232432,0.453715979169,0.73911514293,0.239182427164,0.248975245803,51.04800033569336,390351832003,52894,3.9100000858306885,42386,3.130000114440918,4793,9.0600004196167,507,1.2000000476837158,8.380000114440918,1.190000057220459,0.9300000071525574,0.12999999523162842,"Cleveland, OH",39,035,183200,1360363,34659,2302,,
2303,,390351833001,CleOH,73.04370548,1.037636497,87.07433164,1.082327827,7007.849011,0.714854428,70.19168998,0.56084076,20119.8084,0.120241203,9.448984985,29.78741798,889,11,1.2373499870300293,198,22.272199630737305,75,8.436450004577637,126,14.173228346456693,27,2.9315960912052117,0,-99999,0,-99999,1934527.16,62387.872,151860.38206,4897.447952,0.519510090351,0.958238005638,14.349403563,215.600124877,1311.44001145,94.4971345192,128.478414656,362.459650944,2572.31327631,21.6637053926,2.434356,953.929941,51.989182,10.970194,42.640668,0.247068,0.098255,1.402277,0.508445,0.010589,74.788107,13.450412,50.367501,0.300488,0.123057,1.650299,0.627686,0.012878,1934.5271599999999,62.387872,39.68000030517578,29.770000457763672,70.19999694824219,-888888,0,282.97,212.34,500.67,-888888,0,0,-99999,-99999,-99999,0,0,-99999,-99999,-99999,362,414,776,87.29000091552734,73.30000305175781,26.700000762939453,456,433,51.290000915527344,48.709999084472656,0,0,0,0,2,0.0010066573688,0.208896421021,0.304364923174,0.49589745785,0.165990073621,0.166758489339,64.00800323486328,390351833001,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,"Cleveland, OH",39,035,183300,634466,0,2303,,
